station_name,latitude,longitude,AT,RH,PM2_5,PM10,CO2,time_slot,start_hour,end_hour,slot_number
Gurugram Sector 5&6,28.477048,77.021459,32.39666666666667,73.79333333333334,40.196666666666665,77.34666666666668,416.12999999999994,06:00-08:59,6,8,3
Sector 14 HSVP Administer office,28.477658,77.046274,30.036666666666665,95.0,30.80666666666667,68.0,,06:00-08:59,6,8,3
Gurugram -  Kanhai Bijli Board,28.446669,77.073737,28.483333333333334,83.53,17.22,174.78,434.75333333333333,09:00-11:59,9,11,4
Gurugram - Baliawas Govt School,28.424617,77.144362,29.176666666666666,95.0,28.116666666666664,89.74333333333334,493.25666666666666,09:00-11:59,9,11,4
Gurugram - Bhondsi Police Training ,28.374168,77.09651,31.12,94.51,26.27,159.67,466.64,09:00-11:59,9,11,4
Gurugram - Darbaripur Govt School ,28.385488,77.008011,31.884999999999998,95.0,25.72,172.635,400.0,09:00-11:59,9,11,4
Gurugram - Daulatbad School  ,28.490547,76.994509,32.24666666666667,79.56333333333333,36.50666666666667,101.34666666666668,478.0833333333333,09:00-11:59,9,11,4
Gurugram - Fazilpurb Jharsa Govt School ,28.411836,77.02651,32.01,83.975,20.119999999999997,166.945,400.0,09:00-11:59,9,11,4
Gurugram - Garouli Khurd Govt School ,28.441068,76.981293,29.126666666666665,93.02,20.073333333333334,84.90666666666667,400.7966666666666,09:00-11:59,9,11,4
Gurugram - Ghata Govt School,28.42223,77.113236,30.903333333333332,94.20333333333333,27.63,89.25999999999999,426.67333333333335,09:00-11:59,9,11,4
Gurugram - Gwal Pahari Govt School ,28.433922,77.145996,27.565,95.0,24.055,85.16,478.51,09:00-11:59,9,11,4
Gurugram - IMT Manesar  Krishna society,28.357999,76.935903,31.26,84.94666666666667,23.570000000000004,115.17666666666668,441.1666666666667,09:00-11:59,9,11,4
Gurugram - Jharsa Govt School ,28.441337,77.048096,30.900000000000002,95.0,30.49,95.35666666666667,400.0,09:00-11:59,9,11,4
Gurugram - Kadarpur Govt School ,28.393339,77.101757,,29.333333333333332,8.416666666666666,38.276666666666664,415.8666666666666,09:00-11:59,9,11,4
Gurugram - Krishna Nagar budhera watar plant,28.48293,76.908602,32.473333333333336,83.55333333333334,32.973333333333336,62.416666666666664,405.3066666666667,09:00-11:59,9,11,4
Gurugram - Manesar Polytechnic Collage ,28.335762,76.926774,32.45333333333333,90.76333333333334,28.706666666666667,38.67,423.5,09:00-11:59,9,11,4
Gurugram - Manesar Village Govt School,28.352222,76.937177,31.27333333333333,88.02333333333333,30.11,114.98,430.22,09:00-11:59,9,11,4
Gurugram - Marla Shivaji Nagar Police Station,28.453801,77.020454,31.3,85.79,33.410000000000004,97.42,406.46000000000004,09:00-11:59,9,11,4
Gurugram - Nurangpur Govt School,28.353966,76.969591,30.540000000000003,95.0,28.25,112.26333333333334,406.68333333333334,09:00-11:59,9,11,4
Gurugram - Sector 1,28.365316,76.946438,26.21666666666667,95.0,34.68333333333333,122.8,407.59,09:00-11:59,9,11,4
Gurugram - Sector 10,28.45059,76.99679,23.483333333333334,95.0,35.413333333333334,100.46333333333332,435.95666666666665,09:00-11:59,9,11,4
Gurugram - Sector 105,28.500617,77.013227,31.286666666666665,81.36666666666666,35.21,100.04,638.62,09:00-11:59,9,11,4
Gurugram - Sector 11 - Colocation Vikas Sadan ,28.449563,77.028166,30.3,95.0,33.28666666666666,98.20666666666666,471.3,09:00-11:59,9,11,4
Gurugram - Sector 11 PWD Rest House,28.45225,77.03093,32.06,87.715,31.314999999999998,98.64,904.9549999999999,09:00-11:59,9,11,4
Gurugram - Sector 113 ,28.532499,77.02384,30.373333333333335,92.12333333333333,26.709999999999997,165.44666666666666,446.94,09:00-11:59,9,11,4
Gurugram - Sector 12,28.466067,77.023713,37.123333333333335,56.13666666666666,31.19333333333333,96.03333333333335,537.5533333333333,09:00-11:59,9,11,4
Gurugram - Sector 14 shuash chandar park,28.473744,77.053508,24.89333333333333,95.0,24.236666666666668,89.43,478.85999999999996,09:00-11:59,9,11,4
Gurugram - Sector 15,28.452573,77.040449,30.646666666666665,95.0,29.52333333333333,94.50999999999999,560.9466666666667,09:00-11:59,9,11,4
Gurugram - Sector 15 MCG Old Committee,28.461273,77.032849,28.606666666666666,93.71666666666665,22.689999999999998,87.36,402.27333333333337,09:00-11:59,9,11,4
Gurugram - Sector 15 police station ,28.463021,77.047778,31.515,88.405,31.259999999999998,99.07499999999999,,09:00-11:59,9,11,4
Gurugram - Sector 17,28.476462,77.064274,25.596666666666664,95.0,19.03333333333333,87.37666666666667,445.34999999999997,09:00-11:59,9,11,4
Gurugram - Sector 18,28.486237,77.06628,29.016666666666666,95.0,24.416666666666668,92.62666666666667,485.25666666666666,09:00-11:59,9,11,4
Gurugram - Sector 21,28.511332,77.073744,24.536666666666665,95.0,18.426666666666666,86.38666666666666,441.6133333333334,09:00-11:59,9,11,4
Gurugram - Sector 22 ,28.500717,77.059503,34.6,62.71333333333333,33.49666666666667,101.78333333333332,535.0866666666666,09:00-11:59,9,11,4
Gurugram - Sector 23A community centre,28.508267,77.04119,35.64333333333334,59.65,32.589999999999996,96.92666666666666,548.2166666666667,09:00-11:59,9,11,4
Gurugram - Sector 24 aravali botanic park,28.482266,77.114755,28.439999999999998,95.0,23.546666666666667,91.06666666666666,428.34666666666664,09:00-11:59,9,11,4
Gurugram - Sector 29,28.470195,77.063249,30.53,95.0,31.69333333333333,96.45666666666666,462.53999999999996,09:00-11:59,9,11,4
Gurugram - Sector 38,28.429539,77.037968,31.05,95.0,31.63,96.42,477.32666666666665,09:00-11:59,9,11,4
Gurugram - Sector 40,28.450184,77.052716,30.68,95.0,29.225,99.07499999999999,427.46500000000003,09:00-11:59,9,11,4
Gurugram - Sector 43,28.452392,77.092284,28.155,95.0,23.6375,78.925,484.635,09:00-11:59,9,11,4
Gurugram - Sector 44,28.455281,77.069498,29.66,95.0,31.72666666666667,188.32333333333335,458.0733333333333,09:00-11:59,9,11,4
Gurugram - Sector 51 Boosting station,28.429797,77.060825,31.506666666666664,89.45,20.036666666666665,176.54999999999998,870.1633333333333,09:00-11:59,9,11,4
Gurugram - Sector 51 Gurugram Collage ,28.422649,77.0664,30.23,95.0,29.763333333333332,186.41,564.7933333333334,09:00-11:59,9,11,4
Gurugram - Sector 51_2,28.423302,77.067241,30.623333333333335,95.0,30.22666666666667,186.85666666666665,432.1033333333333,09:00-11:59,9,11,4
Gurugram - Sector 52 Community centre,28.438543,77.088923,30.72,94.75,23.924999999999997,170.625,400.0,09:00-11:59,9,11,4
Gurugram - Sector 52A,28.432592,77.091672,30.166666666666668,95.0,25.040000000000003,181.66333333333333,429.97,09:00-11:59,9,11,4
Gurugram - Sector 55 Shushant University,28.431094,77.111638,29.55,95.0,31.310000000000002,92.97333333333334,414.1133333333334,09:00-11:59,9,11,4
Gurugram - Sector 56,28.424885,77.103146,30.71666666666667,95.0,30.136666666666667,184.85,402.30333333333334,09:00-11:59,9,11,4
Gurugram - Sector 57 SDM office,28.42349,77.076552,28.486666666666668,95.0,29.16333333333333,186.32333333333335,400.0,09:00-11:59,9,11,4
Gurugram - Sector 65 police Station,28.401424,77.062531,31.313333333333333,94.55666666666667,25.486666666666668,182.36,620.2333333333332,09:00-11:59,9,11,4
Gurugram - Sector 68,28.392163,77.047775,30.790000000000003,94.99666666666667,28.113333333333333,182.54,473.90333333333336,09:00-11:59,9,11,4
Gurugram - Sector 7,28.374427,76.917052,23.85666666666667,95.0,19.16333333333333,109.07333333333334,488.7366666666667,09:00-11:59,9,11,4
Gurugram - Sector 70,28.39442,77.027833,30.536666666666665,94.53333333333335,29.356666666666666,185.82666666666668,453.82666666666665,09:00-11:59,9,11,4
Gurugram - Sector 8,28.460299,77.019487,28.963333333333335,94.16666666666667,19.486666666666665,84.83999999999999,566.83,09:00-11:59,9,11,4
Gurugram - Sector 80,28.363209,76.957682,30.646666666666665,86.58666666666666,27.99666666666667,116.68333333333334,400.0,09:00-11:59,9,11,4
Gurugram - Sector 81A,28.377381,76.954739,29.106666666666666,94.59666666666668,15.533333333333333,105.48,400.0,09:00-11:59,9,11,4
Gurugram - Sector 82,28.395279,76.959695,23.439999999999998,95.0,20.76,110.08666666666666,476.75666666666666,09:00-11:59,9,11,4
Gurugram - Sector 84 Community centre,28.400874,76.985808,33.28,82.88,24.555,81.28999999999999,451.47,09:00-11:59,9,11,4
Gurugram - Sector 88 ,28.421434,76.956804,32.263333333333335,81.12666666666667,32.653333333333336,120.82,400.1266666666667,09:00-11:59,9,11,4
Gurugram - Sector 91,28.403298,76.915898,32.56666666666667,76.58333333333333,31.22,119.14999999999999,418.3666666666666,09:00-11:59,9,11,4
Gurugram - Sector 92,28.413654,76.912842,23.419999999999998,95.0,19.05666666666667,108.39333333333333,458.1666666666667,09:00-11:59,9,11,4
Gurugram - Sector 93 police station ,28.42012,76.937518,32.19,80.74333333333334,25.55333333333333,112.66000000000001,406.4466666666667,09:00-11:59,9,11,4
Gurugram - Shikohpur Village Govt School ,28.370157,76.985032,29.92,95.0,33.6,49.94,517.21,09:00-11:59,9,11,4
Gurugram - Sihi Govt School ,28.409701,76.971676,32.98,93.33666666666666,20.913333333333334,108.45333333333333,483.8666666666666,09:00-11:59,9,11,4
Gurugram - Silokhra Govt School,28.457423,77.059079,30.89,90.44333333333333,32.77,97.68,400.0,09:00-11:59,9,11,4
Gurugram - Tahsil Badshahpur,28.399713,77.055285,28.816666666666666,95.0,30.926666666666666,188.4333333333333,517.8933333333333,09:00-11:59,9,11,4
Gurugram - Teri gram ,28.426002,77.146263,33.696666666666665,87.53000000000002,20.496666666666666,82.11,624.98,09:00-11:59,9,11,4
Gurugram - Tigra Govt School ,28.416801,77.072824,29.97666666666667,95.0,33.98,190.64,440.8566666666666,09:00-11:59,9,11,4
Gurugram - Ullawas Govt School,28.404975,77.095545,29.709999999999997,94.98666666666666,27.846666666666664,184.4766666666667,400.0,09:00-11:59,9,11,4
Gurugram -Narsinghpur Govt School ,28.416789,76.994569,32.06,87.11500000000001,31.310000000000002,106.42500000000001,456.07,09:00-11:59,9,11,4
Gurugram Sector 5&6,28.477048,77.021459,30.900000000000002,82.87333333333333,33.76333333333333,98.60666666666667,405.59666666666664,09:00-11:59,9,11,4
Sector 14 HSVP Administer office,28.477658,77.046274,28.686666666666667,95.0,20.27,85.40666666666668,,09:00-11:59,9,11,4
VillaBegampur khatola Sector 72 government school,28.416002,77.011896,,39.905,12.370000000000001,58.685,445.16499999999996,09:00-11:59,9,11,4
Village -Sikander Badha Govt School Sec 85,28.40763,76.957412,33.415,84.155,32.595,91.445,,09:00-11:59,9,11,4
Village-Garhi Harshau Govt School Sec 95B,28.442477,76.93393,31.229999999999997,,8.879999999999999,27.825,427.31,09:00-11:59,9,11,4
Gurugram - Baliawas Govt School,28.424617,77.144362,28.9,95.0,28.770000000000003,78.735,471.78999999999996,12:00-14:59,12,14,5
Gurugram - Bhondsi Govt School ,28.349559,77.06553,29.04,77.0,16.45,110.4,976.56,12:00-14:59,12,14,5
Gurugram - Bhondsi Police Training ,28.374168,77.09651,30.314999999999998,92.115,25.34,132.255,405.515,12:00-14:59,12,14,5
Gurugram - Darbaripur Govt School ,28.385488,77.008011,30.843333333333334,95.0,28.883333333333336,145.07666666666668,400.0,12:00-14:59,12,14,5
Gurugram - Daulatbad School  ,28.490547,76.994509,32.01,79.78,32.49,100.42,483.08,12:00-14:59,12,14,5
Gurugram - Fazilpurb Jharsa Govt School ,28.411836,77.02651,30.333333333333332,85.49000000000001,21.573333333333334,137.46333333333334,409.43333333333334,12:00-14:59,12,14,5
Gurugram - Ghata Govt School,28.42223,77.113236,30.616666666666664,88.50333333333333,22.650000000000002,73.17333333333333,401.1766666666667,12:00-14:59,12,14,5
Gurugram - Gwal Pahari Govt School ,28.433922,77.145996,28.69666666666667,95.0,26.816666666666663,77.23333333333333,435.52,12:00-14:59,12,14,5
Gurugram - IMT Manesar  Krishna society,28.357999,76.935903,28.240000000000002,94.96000000000001,32.349999999999994,42.540000000000006,465.66499999999996,12:00-14:59,12,14,5
Gurugram - Jharsa Govt School ,28.441337,77.048096,30.666666666666668,94.95333333333333,22.906666666666666,89.76666666666667,402.3766666666667,12:00-14:59,12,14,5
Gurugram - Krishna Nagar budhera watar plant,28.48293,76.908602,33.42666666666667,75.04333333333334,28.97,36.29,400.0,12:00-14:59,12,14,5
Gurugram - Manesar Polytechnic Collage ,28.335762,76.926774,30.840000000000003,92.36333333333334,24.179999999999996,32.13333333333333,409.65333333333336,12:00-14:59,12,14,5
Gurugram - Manesar Village Govt School,28.352222,76.937177,30.580000000000002,88.87333333333333,22.343333333333334,31.86,424.52,12:00-14:59,12,14,5
Gurugram - Marla Shivaji Nagar Police Station,28.453801,77.020454,30.463333333333335,85.83999999999999,25.013333333333335,92.64333333333333,401.79333333333335,12:00-14:59,12,14,5
Gurugram - Sector 1,28.365316,76.946438,25.873333333333335,95.0,22.900000000000002,32.43,413.2033333333334,12:00-14:59,12,14,5
Gurugram - Sector 10,28.45059,76.99679,23.23,95.0,21.900000000000002,89.70666666666666,442.65333333333336,12:00-14:59,12,14,5
Gurugram - Sector 105,28.500617,77.013227,30.526666666666667,77.69666666666667,26.930000000000003,94.58666666666666,595.4133333333333,12:00-14:59,12,14,5
Gurugram - Sector 11 - Colocation Vikas Sadan ,28.449563,77.028166,30.049999999999997,95.0,29.03,95.91499999999999,409.45500000000004,12:00-14:59,12,14,5
Gurugram - Sector 11 PWD Rest House,28.45225,77.03093,30.993333333333336,83.97666666666667,25.89,93.12,876.5,12:00-14:59,12,14,5
Gurugram - Sector 113 ,28.532499,77.02384,29.733333333333334,85.77666666666666,19.293333333333333,40.88333333333333,403.57,12:00-14:59,12,14,5
Gurugram - Sector 12,28.466067,77.023713,35.32333333333333,58.06,24.00666666666667,91.52,513.5866666666667,12:00-14:59,12,14,5
Gurugram - Sector 14 shuash chandar park,28.473744,77.053508,24.16333333333333,95.0,69.57333333333334,137.20666666666668,435.52666666666664,12:00-14:59,12,14,5
Gurugram - Sector 15,28.452573,77.040449,28.78,95.0,23.206666666666667,90.82666666666667,499.1766666666667,12:00-14:59,12,14,5
Gurugram - Sector 15 MCG Old Committee,28.461273,77.032849,28.49666666666667,91.45,21.486666666666665,89.20333333333333,400.0,12:00-14:59,12,14,5
Gurugram - Sector 15 police station ,28.463021,77.047778,30.286666666666665,84.67999999999999,24.290000000000003,91.95333333333333,,12:00-14:59,12,14,5
Gurugram - Sector 17,28.476462,77.064274,24.61,94.99666666666667,64.70666666666666,88.66333333333334,406.3966666666667,12:00-14:59,12,14,5
Gurugram - Sector 18,28.486237,77.06628,28.209999999999997,94.82333333333334,19.893333333333334,43.86333333333334,444.8633333333333,12:00-14:59,12,14,5
Gurugram - Sector 21,28.511332,77.073744,24.16,95.0,50.06666666666666,74.06333333333333,410.8233333333333,12:00-14:59,12,14,5
Gurugram - Sector 22 ,28.500717,77.059503,33.10666666666666,61.49666666666667,20.546666666666667,44.403333333333336,481.7833333333333,12:00-14:59,12,14,5
Gurugram - Sector 23A community centre,28.508267,77.04119,34.01,59.81666666666666,23.689999999999998,91.33999999999999,517.4266666666666,12:00-14:59,12,14,5
Gurugram - Sector 24 aravali botanic park,28.482266,77.114755,28.493333333333336,95.0,17.063333333333333,41.080000000000005,417.37999999999994,12:00-14:59,12,14,5
Gurugram - Sector 29,28.470195,77.063249,29.596666666666664,93.05666666666667,21.33666666666667,88.96999999999998,440.27666666666664,12:00-14:59,12,14,5
Gurugram - Sector 38,28.429539,77.037968,29.929999999999996,95.0,24.956666666666667,92.62333333333333,448.19,12:00-14:59,12,14,5
Gurugram - Sector 40,28.450184,77.052716,29.83,95.0,21.805,89.285,452.81,12:00-14:59,12,14,5
Gurugram - Sector 43,28.452392,77.092284,26.231666666666666,95.0,41.321666666666665,65.36166666666666,461.94,12:00-14:59,12,14,5
Gurugram - Sector 44,28.455281,77.069498,29.23,94.92666666666666,27.266666666666666,143.46333333333334,430.1666666666667,12:00-14:59,12,14,5
Gurugram - Sector 51 Boosting station,28.429797,77.060825,30.793333333333333,85.02333333333333,22.043333333333333,138.18333333333334,832.3566666666667,12:00-14:59,12,14,5
Gurugram - Sector 51 Gurugram Collage ,28.422649,77.0664,30.00333333333333,95.0,31.09,147.29333333333332,534.0033333333333,12:00-14:59,12,14,5
Gurugram - Sector 51_2,28.423302,77.067241,30.8,95.0,28.936666666666667,145.15,412.77666666666664,12:00-14:59,12,14,5
Gurugram - Sector 52 Community centre,28.438543,77.088923,30.786666666666665,87.25999999999999,23.883333333333336,137.57333333333335,403.2733333333333,12:00-14:59,12,14,5
Gurugram - Sector 52A,28.432592,77.091672,29.566666666666666,94.90666666666668,30.593333333333334,146.48,402.91333333333336,12:00-14:59,12,14,5
Gurugram - Sector 55 Shushant University,28.431094,77.111638,30.813333333333333,88.56666666666666,26.206666666666667,76.71666666666667,401.28666666666663,12:00-14:59,12,14,5
Gurugram - Sector 65 police Station,28.401424,77.062531,31.816666666666663,84.76666666666667,23.24666666666667,139.41,592.8666666666667,12:00-14:59,12,14,5
Gurugram - Sector 68,28.392163,77.047775,30.55666666666667,90.08999999999999,26.126666666666665,142.3033333333333,457.40000000000003,12:00-14:59,12,14,5
Gurugram - Sector 70,28.39442,77.027833,30.113333333333333,90.96999999999998,26.313333333333333,142.40333333333334,428.8333333333333,12:00-14:59,12,14,5
Gurugram - Sector 80,28.363209,76.957682,30.016666666666666,84.13,23.53,33.093333333333334,400.0,12:00-14:59,12,14,5
Gurugram - Sector 84 Community centre,28.400874,76.985808,32.06,83.30666666666667,21.929999999999996,31.51,405.28,12:00-14:59,12,14,5
Gurugram - Sector 88 ,28.421434,76.956804,32.18666666666667,77.42,22.63,32.16,400.0,12:00-14:59,12,14,5
Gurugram - Sector 91,28.403298,76.915898,31.103333333333335,83.08333333333333,22.656666666666666,32.196666666666665,400.0,12:00-14:59,12,14,5
Gurugram - Sector 93 police station ,28.42012,76.937518,32.50333333333334,77.42333333333333,19.506666666666664,28.69333333333333,402.49333333333334,12:00-14:59,12,14,5
Gurugram - Shikohpur Village Govt School ,28.370157,76.985032,30.060000000000002,95.0,19.41,28.986666666666668,410.83,12:00-14:59,12,14,5
Gurugram - Sihi Govt School ,28.409701,76.971676,31.973333333333333,92.74000000000001,24.036666666666665,33.54666666666667,469.24333333333334,12:00-14:59,12,14,5
Gurugram - Silokhra Govt School,28.457423,77.059079,30.616666666666664,84.36666666666666,25.459999999999997,93.16666666666667,405.2133333333333,12:00-14:59,12,14,5
Gurugram - Teri gram ,28.426002,77.146263,32.93666666666667,84.83,22.256666666666664,72.84666666666668,536.0533333333333,12:00-14:59,12,14,5
Gurugram - Tigra Govt School ,28.416801,77.072824,29.05,95.0,29.8,144.67666666666668,412.5566666666667,12:00-14:59,12,14,5
Gurugram - Ullawas Govt School,28.404975,77.095545,29.493333333333336,90.47666666666667,28.526666666666667,144.70666666666668,400.0,12:00-14:59,12,14,5
Gurugram Sector 5&6,28.477048,77.021459,30.02,80.44333333333333,29.603333333333335,97.16000000000001,416.3866666666666,12:00-14:59,12,14,5
VillaBegampur khatola Sector 72 government school,28.416002,77.011896,,18.456666666666667,5.349999999999999,19.38,445.54333333333335,12:00-14:59,12,14,5
Village -Sikander Badha Govt School Sec 85,28.40763,76.957412,32.303333333333335,84.07000000000001,21.776666666666667,31.189999999999998,,12:00-14:59,12,14,5
Village-Garhi Harshau Govt School Sec 95B,28.442477,76.93393,31.576666666666668,,6.696666666666666,22.650000000000002,447.95,12:00-14:59,12,14,5
Gurugram - Baliawas Govt School,28.424617,77.144362,30.096666666666664,95.0,31.656666666666666,71.58666666666666,450.6566666666667,15:00-17:59,15,17,6
Gurugram - Bhondsi Govt School ,28.349559,77.06553,31.296666666666667,77.17666666666666,26.540000000000003,120.46666666666665,,15:00-17:59,15,17,6
Gurugram - Bhondsi Police Training ,28.374168,77.09651,32.17333333333334,87.37,22.41,115.98333333333335,443.7166666666667,15:00-17:59,15,17,6
Gurugram - Darbaripur Govt School ,28.385488,77.008011,32.446666666666665,94.98666666666666,29.073333333333334,122.93333333333334,400.0,15:00-17:59,15,17,6
Gurugram - Daulatbad School  ,28.490547,76.994509,32.835,71.39500000000001,37.739999999999995,84.045,472.52,15:00-17:59,15,17,6
Gurugram - Fazilpurb Jharsa Govt School ,28.411836,77.02651,31.80666666666667,77.22666666666667,24.076666666666668,117.91666666666667,400.0,15:00-17:59,15,17,6
Gurugram - Ghata Govt School,28.42223,77.113236,31.646666666666665,84.83666666666666,19.453333333333333,59.43333333333334,400.0,15:00-17:59,15,17,6
Gurugram - Gwal Pahari Govt School ,28.433922,77.145996,31.266666666666666,95.0,31.44333333333334,71.37666666666667,408.0566666666667,15:00-17:59,15,17,6
Gurugram - IMT Manesar  Krishna society,28.357999,76.935903,31.0,85.03,18.186666666666667,46.53,416.87999999999994,15:00-17:59,15,17,6
Gurugram - Jharsa Govt School ,28.441337,77.048096,32.23666666666667,94.03666666666668,22.326666666666668,67.56333333333333,400.0,15:00-17:59,15,17,6
Gurugram - Krishna Nagar budhera watar plant,28.48293,76.908602,35.71,65.65666666666667,23.97,28.83,403.3066666666667,15:00-17:59,15,17,6
Gurugram - Manesar Polytechnic Collage ,28.335762,76.926774,31.3,88.06666666666666,17.8,24.22666666666667,403.6466666666667,15:00-17:59,15,17,6
Gurugram - Manesar Village Govt School,28.352222,76.937177,31.03333333333333,82.49666666666667,15.006666666666666,43.06333333333333,406.6366666666667,15:00-17:59,15,17,6
Gurugram - Marla Shivaji Nagar Police Station,28.453801,77.020454,32.586666666666666,75.92999999999999,28.679999999999996,74.04666666666667,402.35666666666674,15:00-17:59,15,17,6
Gurugram - Nurangpur Govt School,28.353966,76.969591,31.475,86.61,16.43,47.745000000000005,405.08500000000004,15:00-17:59,15,17,6
Gurugram - Sector 1,28.365316,76.946438,26.97,95.0,19.916666666666668,48.21,453.5366666666667,15:00-17:59,15,17,6
Gurugram - Sector 10,28.45059,76.99679,25.33,95.0,29.213333333333335,74.42333333333333,436.1066666666666,15:00-17:59,15,17,6
Gurugram - Sector 105,28.500617,77.013227,32.24666666666667,71.34666666666666,32.263333333333335,76.16666666666667,609.4933333333333,15:00-17:59,15,17,6
Gurugram - Sector 11 - Colocation Vikas Sadan ,28.449563,77.028166,31.0,95.0,26.146666666666665,71.32666666666667,458.06,15:00-17:59,15,17,6
Gurugram - Sector 11 PWD Rest House,28.45225,77.03093,32.42666666666667,76.52999999999999,30.92,76.06666666666666,871.2033333333333,15:00-17:59,15,17,6
Gurugram - Sector 113 ,28.532499,77.02384,31.27,78.54666666666667,22.87,49.35333333333333,401.22333333333336,15:00-17:59,15,17,6
Gurugram - Sector 12,28.466067,77.023713,37.24,52.580000000000005,27.959999999999997,73.17,518.9066666666666,15:00-17:59,15,17,6
Gurugram - Sector 14 shuash chandar park,28.473744,77.053508,25.30333333333333,95.0,27.45,72.44666666666667,453.3733333333333,15:00-17:59,15,17,6
Gurugram - Sector 15,28.452573,77.040449,29.74,95.0,29.150000000000002,74.45,503.99,15:00-17:59,15,17,6
Gurugram - Sector 15 MCG Old Committee,28.461273,77.032849,30.959999999999997,82.86,33.14333333333334,78.30666666666667,406.94666666666666,15:00-17:59,15,17,6
Gurugram - Sector 15 police station ,28.463021,77.047778,31.686666666666667,77.94333333333333,31.23,76.44333333333334,,15:00-17:59,15,17,6
Gurugram - Sector 17,28.476462,77.064274,25.576666666666668,94.98,20.936666666666667,43.953333333333326,467.19,15:00-17:59,15,17,6
Gurugram - Sector 18,28.486237,77.06628,29.58,92.48666666666668,20.233333333333334,43.27,462.53999999999996,15:00-17:59,15,17,6
Gurugram - Sector 21,28.511332,77.073744,25.316666666666666,95.0,19.726666666666667,42.75,414.8533333333333,15:00-17:59,15,17,6
Gurugram - Sector 22 ,28.500717,77.059503,34.943333333333335,57.32333333333333,24.213333333333335,47.05666666666667,507.00333333333333,15:00-17:59,15,17,6
Gurugram - Sector 23A community centre,28.508267,77.04119,36.12,54.56666666666666,26.53333333333333,71.75333333333333,531.98,15:00-17:59,15,17,6
Gurugram - Sector 24 aravali botanic park,28.482266,77.114755,30.153333333333336,95.0,21.066666666666666,44.02333333333333,454.91333333333336,15:00-17:59,15,17,6
Gurugram - Sector 29,28.470195,77.063249,30.776666666666667,87.80333333333333,28.28,73.50333333333333,441.9266666666667,15:00-17:59,15,17,6
Gurugram - Sector 38,28.429539,77.037968,30.973333333333333,95.0,26.89,72.29666666666667,447.84999999999997,15:00-17:59,15,17,6
Gurugram - Sector 40,28.450184,77.052716,30.683333333333334,95.0,24.19666666666667,69.42333333333333,417.53999999999996,15:00-17:59,15,17,6
Gurugram - Sector 43,28.452392,77.092284,27.42833333333333,95.0,20.23,43.19833333333333,446.31,15:00-17:59,15,17,6
Gurugram - Sector 44,28.455281,77.069498,31.223333333333333,93.00333333333333,24.613333333333333,118.19333333333334,431.7,15:00-17:59,15,17,6
Gurugram - Sector 51 Boosting station,28.429797,77.060825,32.53333333333333,76.45666666666666,23.22666666666667,115.41666666666667,833.6566666666666,15:00-17:59,15,17,6
Gurugram - Sector 51 Gurugram Collage ,28.422649,77.0664,32.42333333333333,95.0,23.673333333333336,117.75,533.1233333333333,15:00-17:59,15,17,6
Gurugram - Sector 51_2,28.423302,77.067241,33.22666666666667,95.0,22.523333333333337,117.11333333333333,434.68666666666667,15:00-17:59,15,17,6
Gurugram - Sector 52 Community centre,28.438543,77.088923,32.77,79.35000000000001,21.44666666666667,115.31,400.09999999999997,15:00-17:59,15,17,6
Gurugram - Sector 52A,28.432592,77.091672,30.97,94.97666666666667,23.74,117.60666666666667,400.33,15:00-17:59,15,17,6
Gurugram - Sector 55 Shushant University,28.431094,77.111638,32.82,76.88,31.986666666666665,71.92666666666666,401.07666666666665,15:00-17:59,15,17,6
Gurugram - Sector 65 police Station,28.401424,77.062531,34.74666666666667,71.57,25.286666666666665,119.08666666666666,562.1766666666666,15:00-17:59,15,17,6
Gurugram - Sector 68,28.392163,77.047775,32.31,80.85000000000001,22.626666666666665,116.41333333333334,456.42333333333335,15:00-17:59,15,17,6
Gurugram - Sector 70,28.39442,77.027833,31.73,78.32333333333334,20.723333333333333,114.49333333333334,421.21000000000004,15:00-17:59,15,17,6
Gurugram - Sector 80,28.363209,76.957682,31.30666666666667,72.43333333333334,21.05333333333333,49.38333333333333,400.0,15:00-17:59,15,17,6
Gurugram - Sector 84 Community centre,28.400874,76.985808,33.223333333333336,74.24,20.756666666666668,49.153333333333336,401.4533333333334,15:00-17:59,15,17,6
Gurugram - Sector 88 ,28.421434,76.956804,33.49,68.14999999999999,18.483333333333334,46.85999999999999,400.0,15:00-17:59,15,17,6
Gurugram - Sector 91,28.403298,76.915898,31.74,75.24666666666667,19.75,47.28333333333333,419.0233333333333,15:00-17:59,15,17,6
Gurugram - Sector 93 police station ,28.42012,76.937518,33.28333333333333,70.82333333333334,20.223333333333333,48.73,401.68,15:00-17:59,15,17,6
Gurugram - Shikohpur Village Govt School ,28.370157,76.985032,32.38,94.30666666666667,18.703333333333333,47.04666666666666,400.0,15:00-17:59,15,17,6
Gurugram - Sihi Govt School ,28.409701,76.971676,32.410000000000004,85.95,18.38,46.830000000000005,451.5133333333333,15:00-17:59,15,17,6
Gurugram - Silokhra Govt School,28.457423,77.059079,31.78333333333333,78.05333333333334,30.183333333333334,75.12333333333333,402.47333333333336,15:00-17:59,15,17,6
Gurugram - Teri gram ,28.426002,77.146263,31.85,70.62,15.62,58.49,2283.0,15:00-17:59,15,17,6
Gurugram - Tigra Govt School ,28.416801,77.072824,30.21666666666667,94.99666666666667,27.846666666666664,121.68666666666667,400.0,15:00-17:59,15,17,6
